[2021-06-10T15:04:51.845-0800][gc,phases   ] GC(276)   Other: 0.8ms
[2021-06-10T15:04:51.845-0800][gc,heap     ] GC(276) Eden regions: 254->0(254)
[2021-06-10T15:04:51.845-0800][gc,heap     ] GC(276) Survivor regions: 2->2(32)
[2021-06-10T15:04:51.846-0800][gc,heap     ] GC(276) Old regions: 49->49
[2021-06-10T15:04:51.846-0800][gc,heap     ] GC(276) Archive regions: 2->2
[2021-06-10T15:04:51.846-0800][gc,heap     ] GC(276) Humongous regions: 164->164
[2021-06-10T15:04:51.846-0800][gc,metaspace] GC(276) Metaspace: 69660K(71600K)->69660K(71600K) NonClass: 61836K(63152K)->61836K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-10T15:04:51.846-0800][gc          ] GC(276) Pause Young (Normal) (G1 Evacuation Pause) 467M->214M(512M) 6.687ms
[2021-06-10T15:04:51.846-0800][gc,cpu      ] GC(276) User=0.02s Sys=0.00s Real=0.01s
[2021-06-10T15:07:10.229-0800][gc,start    ] GC(277) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-10T15:07:10.229-0800][gc,task     ] GC(277) Using 10 workers of 10 for evacuation
[2021-06-10T15:07:10.235-0800][gc,phases   ] GC(277)   Pre Evacuate Collection Set: 0.1ms
[2021-06-10T15:07:10.235-0800][gc,phases   ] GC(277)   Merge Heap Roots: 0.7ms
[2021-06-10T15:07:10.235-0800][gc,phases   ] GC(277)   Evacuate Collection Set: 3.6ms
[2021-06-10T15:07:10.235-0800][gc,phases   ] GC(277)   Post Evacuate Collection Set: 0.4ms
[2021-06-10T15:07:10.235-0800][gc,phases   ] GC(277)   Other: 1.7ms
[2021-06-10T15:07:10.235-0800][gc,heap     ] GC(277) Eden regions: 254->0(254)
[2021-06-10T15:07:10.235-0800][gc,heap     ] GC(277) Survivor regions: 2->2(32)
[2021-06-10T15:07:10.235-0800][gc,heap     ] GC(277) Old regions: 49->49
[2021-06-10T15:07:10.235-0800][gc,heap     ] GC(277) Archive regions: 2->2
[2021-06-10T15:07:10.235-0800][gc,heap     ] GC(277) Humongous regions: 164->164
[2021-06-10T15:07:10.235-0800][gc,metaspace] GC(277) Metaspace: 69660K(71600K)->69660K(71600K) NonClass: 61836K(63152K)->61836K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-10T15:07:10.236-0800][gc          ] GC(277) Pause Young (Normal) (G1 Evacuation Pause) 468M->214M(512M) 7.259ms
[2021-06-10T15:07:10.236-0800][gc,cpu      ] GC(277) User=0.01s Sys=0.00s Real=0.01s
[2021-06-10T15:09:30.200-0800][gc,start    ] GC(278) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-10T15:09:30.201-0800][gc,task     ] GC(278) Using 10 workers of 10 for evacuation
[2021-06-10T15:09:30.206-0800][gc,phases   ] GC(278)   Pre Evacuate Collection Set: 0.1ms
[2021-06-10T15:09:30.206-0800][gc,phases   ] GC(278)   Merge Heap Roots: 0.1ms
[2021-06-10T15:09:30.206-0800][gc,phases   ] GC(278)   Evacuate Collection Set: 4.3ms
[2021-06-10T15:09:30.206-0800][gc,phases   ] GC(278)   Post Evacuate Collection Set: 0.5ms
[2021-06-10T15:09:30.206-0800][gc,phases   ] GC(278)   Other: 1.5ms
[2021-06-10T15:09:30.206-0800][gc,heap     ] GC(278) Eden regions: 254->0(254)
[2021-06-10T15:09:30.206-0800][gc,heap     ] GC(278) Survivor regions: 2->2(32)
[2021-06-10T15:09:30.206-0800][gc,heap     ] GC(278) Old regions: 49->49
[2021-06-10T15:09:30.207-0800][gc,heap     ] GC(278) Archive regions: 2->2
[2021-06-10T15:09:30.207-0800][gc,heap     ] GC(278) Humongous regions: 164->164
[2021-06-10T15:09:30.207-0800][gc,metaspace] GC(278) Metaspace: 69660K(71600K)->69660K(71600K) NonClass: 61836K(63152K)->61836K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-10T15:09:30.207-0800][gc          ] GC(278) Pause Young (Normal) (G1 Evacuation Pause) 468M->214M(512M) 6.642ms
[2021-06-10T15:09:30.207-0800][gc,cpu      ] GC(278) User=0.01s Sys=0.01s Real=0.00s
[2021-06-10T15:11:48.625-0800][gc,start    ] GC(279) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-10T15:11:48.626-0800][gc,task     ] GC(279) Using 10 workers of 10 for evacuation
[2021-06-10T15:11:48.634-0800][gc,phases   ] GC(279)   Pre Evacuate Collection Set: 0.2ms
[2021-06-10T15:11:48.634-0800][gc,phases   ] GC(279)   Merge Heap Roots: 0.1ms
[2021-06-10T15:11:48.634-0800][gc,phases   ] GC(279)   Evacuate Collection Set: 7.0ms
[2021-06-10T15:11:48.634-0800][gc,phases   ] GC(279)   Post Evacuate Collection Set: 0.6ms
[2021-06-10T15:11:48.634-0800][gc,phases   ] GC(279)   Other: 1.1ms
[2021-06-10T15:11:48.634-0800][gc,heap     ] GC(279) Eden regions: 254->0(254)
[2021-06-10T15:11:48.634-0800][gc,heap     ] GC(279) Survivor regions: 2->2(32)
[2021-06-10T15:11:48.634-0800][gc,heap     ] GC(279) Old regions: 49->49
[2021-06-10T15:11:48.634-0800][gc,heap     ] GC(279) Archive regions: 2->2
[2021-06-10T15:11:48.634-0800][gc,heap     ] GC(279) Humongous regions: 164->164
[2021-06-10T15:11:48.634-0800][gc,metaspace] GC(279) Metaspace: 69660K(71600K)->69660K(71600K) NonClass: 61836K(63152K)->61836K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-10T15:11:48.635-0800][gc          ] GC(279) Pause Young (Normal) (G1 Evacuation Pause) 468M->214M(512M) 9.554ms
[2021-06-10T15:11:48.635-0800][gc,cpu      ] GC(279) User=0.01s Sys=0.01s Real=0.01s
[2021-06-10T15:14:06.416-0800][gc,start    ] GC(280) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-10T15:14:06.417-0800][gc,task     ] GC(280) Using 10 workers of 10 for evacuation
[2021-06-10T15:14:06.420-0800][gc,phases   ] GC(280)   Pre Evacuate Collection Set: 0.1ms
[2021-06-10T15:14:06.420-0800][gc,phases   ] GC(280)   Merge Heap Roots: 0.1ms
[2021-06-10T15:14:06.420-0800][gc,phases   ] GC(280)   Evacuate Collection Set: 2.6ms
[2021-06-10T15:14:06.420-0800][gc,phases   ] GC(280)   Post Evacuate Collection Set: 0.5ms
[2021-06-10T15:14:06.420-0800][gc,phases   ] GC(280)   Other: 1.0ms
[2021-06-10T15:14:06.420-0800][gc,heap     ] GC(280) Eden regions: 254->0(254)
[2021-06-10T15:14:06.420-0800][gc,heap     ] GC(280) Survivor regions: 2->2(32)
[2021-06-10T15:14:06.420-0800][gc,heap     ] GC(280) Old regions: 49->49
[2021-06-10T15:14:06.420-0800][gc,heap     ] GC(280) Archive regions: 2->2
[2021-06-10T15:14:06.420-0800][gc,heap     ] GC(280) Humongous regions: 164->164
[2021-06-10T15:14:06.420-0800][gc,metaspace] GC(280) Metaspace: 69660K(71600K)->69660K(71600K) NonClass: 61836K(63152K)->61836K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-10T15:14:06.420-0800][gc          ] GC(280) Pause Young (Normal) (G1 Evacuation Pause) 468M->214M(512M) 4.429ms
[2021-06-10T15:14:06.420-0800][gc,cpu      ] GC(280) User=0.01s Sys=0.00s Real=0.01s
[2021-06-10T15:16:26.300-0800][gc,start    ] GC(281) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-10T15:16:26.301-0800][gc,task     ] GC(281) Using 10 workers of 10 for evacuation
[2021-06-10T15:16:26.305-0800][gc,phases   ] GC(281)   Pre Evacuate Collection Set: 0.2ms
[2021-06-10T15:16:26.305-0800][gc,phases   ] GC(281)   Merge Heap Roots: 0.1ms
[2021-06-10T15:16:26.305-0800][gc,phases   ] GC(281)   Evacuate Collection Set: 2.4ms
[2021-06-10T15:16:26.305-0800][gc,phases   ] GC(281)   Post Evacuate Collection Set: 0.6ms
[2021-06-10T15:16:26.305-0800][gc,phases   ] GC(281)   Other: 1.6ms
[2021-06-10T15:16:26.305-0800][gc,heap     ] GC(281) Eden regions: 254->0(254)
[2021-06-10T15:16:26.305-0800][gc,heap     ] GC(281) Survivor regions: 2->2(32)
[2021-06-10T15:16:26.305-0800][gc,heap     ] GC(281) Old regions: 49->49
[2021-06-10T15:16:26.305-0800][gc,heap     ] GC(281) Archive regions: 2->2
[2021-06-10T15:16:26.305-0800][gc,heap     ] GC(281) Humongous regions: 164->164
[2021-06-10T15:16:26.305-0800][gc,metaspace] GC(281) Metaspace: 69660K(71600K)->69660K(71600K) NonClass: 61836K(63152K)->61836K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-10T15:16:26.305-0800][gc          ] GC(281) Pause Young (Normal) (G1 Evacuation Pause) 468M->214M(512M) 4.484ms
[2021-06-10T15:16:26.305-0800][gc,cpu      ] GC(281) User=0.01s Sys=0.00s Real=0.00s
[2021-06-10T15:18:45.359-0800][gc,start    ] GC(282) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-10T15:18:45.360-0800][gc,task     ] GC(282) Using 10 workers of 10 for evacuation
[2021-06-10T15:18:45.365-0800][gc,phases   ] GC(282)   Pre Evacuate Collection Set: 0.2ms
[2021-06-10T15:18:45.365-0800][gc,phases   ] GC(282)   Merge Heap Roots: 0.1ms
[2021-06-10T15:18:45.365-0800][gc,phases   ] GC(282)   Evacuate Collection Set: 3.3ms
[2021-06-10T15:18:45.365-0800][gc,phases   ] GC(282)   Post Evacuate Collection Set: 0.6ms
[2021-06-10T15:18:45.365-0800][gc,phases   ] GC(282)   Other: 1.3ms
[2021-06-10T15:18:45.365-0800][gc,heap     ] GC(282) Eden regions: 254->0(254)
[2021-06-10T15:18:45.365-0800][gc,heap     ] GC(282) Survivor regions: 2->2(32)
[2021-06-10T15:18:45.365-0800][gc,heap     ] GC(282) Old regions: 49->49
[2021-06-10T15:18:45.365-0800][gc,heap     ] GC(282) Archive regions: 2->2
[2021-06-10T15:18:45.365-0800][gc,heap     ] GC(282) Humongous regions: 164->164
[2021-06-10T15:18:45.365-0800][gc,metaspace] GC(282) Metaspace: 69660K(71600K)->69660K(71600K) NonClass: 61836K(63152K)->61836K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-10T15:18:45.365-0800][gc          ] GC(282) Pause Young (Normal) (G1 Evacuation Pause) 468M->214M(512M) 5.621ms
[2021-06-10T15:18:45.365-0800][gc,cpu      ] GC(282) User=0.01s Sys=0.00s Real=0.01s
[2021-06-10T15:22:55.406-0800][gc,start    ] GC(283) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-10T15:22:55.408-0800][gc,task     ] GC(283) Using 10 workers of 10 for evacuation
[2021-06-10T15:22:55.414-0800][gc,phases   ] GC(283)   Pre Evacuate Collection Set: 0.5ms
[2021-06-10T15:22:55.414-0800][gc,phases   ] GC(283)   Merge Heap Roots: 0.3ms
[2021-06-10T15:22:55.414-0800][gc,phases   ] GC(283)   Evacuate Collection Set: 3.2ms
[2021-06-10T15:22:55.414-0800][gc,phases   ] GC(283)   Post Evacuate Collection Set: 1.6ms
[2021-06-10T15:22:55.414-0800][gc,phases   ] GC(283)   Other: 2.0ms
[2021-06-10T15:22:55.414-0800][gc,heap     ] GC(283) Eden regions: 254->0(254)
[2021-06-10T15:22:55.414-0800][gc,heap     ] GC(283) Survivor regions: 2->2(32)
[2021-06-10T15:22:55.414-0800][gc,heap     ] GC(283) Old regions: 49->49
[2021-06-10T15:22:55.414-0800][gc,heap     ] GC(283) Archive regions: 2->2
[2021-06-10T15:22:55.414-0800][gc,heap     ] GC(283) Humongous regions: 164->164
[2021-06-10T15:22:55.414-0800][gc,metaspace] GC(283) Metaspace: 69697K(71600K)->69697K(71600K) NonClass: 61873K(63152K)->61873K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-10T15:22:55.414-0800][gc          ] GC(283) Pause Young (Normal) (G1 Evacuation Pause) 468M->214M(512M) 8.032ms
[2021-06-10T15:22:55.414-0800][gc,cpu      ] GC(283) User=0.03s Sys=0.01s Real=0.01s
[2021-06-11T01:27:39.846-0800][gc,start    ] GC(284) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-11T01:27:39.849-0800][gc,task     ] GC(284) Using 10 workers of 10 for evacuation
[2021-06-11T01:27:39.959-0800][gc,phases   ] GC(284)   Pre Evacuate Collection Set: 10.5ms
[2021-06-11T01:27:39.959-0800][gc,phases   ] GC(284)   Merge Heap Roots: 2.8ms
[2021-06-11T01:27:39.959-0800][gc,phases   ] GC(284)   Evacuate Collection Set: 72.9ms
[2021-06-11T01:27:39.959-0800][gc,phases   ] GC(284)   Post Evacuate Collection Set: 13.5ms
[2021-06-11T01:27:39.960-0800][gc,phases   ] GC(284)   Other: 16.4ms
[2021-06-11T01:27:39.960-0800][gc,heap     ] GC(284) Eden regions: 254->0(254)
[2021-06-11T01:27:39.960-0800][gc,heap     ] GC(284) Survivor regions: 2->2(32)
[2021-06-11T01:27:39.960-0800][gc,heap     ] GC(284) Old regions: 49->49
[2021-06-11T01:27:39.960-0800][gc,heap     ] GC(284) Archive regions: 2->2
[2021-06-11T01:27:39.960-0800][gc,heap     ] GC(284) Humongous regions: 164->164
[2021-06-11T01:27:39.961-0800][gc,metaspace] GC(284) Metaspace: 69733K(71600K)->69733K(71600K) NonClass: 61909K(63152K)->61909K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-11T01:27:39.961-0800][gc          ] GC(284) Pause Young (Normal) (G1 Evacuation Pause) 468M->214M(512M) 115.843ms
[2021-06-11T01:27:39.961-0800][gc,cpu      ] GC(284) User=0.07s Sys=0.40s Real=0.12s
